UNKNOWN,CLJU_RS19395
UNKNOWN,CLJU_c21800
UNKNOWN,CLJU_c32270
UNKNOWN,CLJU_c28650
UNKNOWN,CLJU_RS16155
UNKNOWN,CLJU_c20040
UNKNOWN,CLJU_c06990
UNKNOWN,CLJU_RS11580
UNKNOWN,CLJU_c38570
UNKNOWN,CLJU_RS08465
