UNKNOWN,YPL276W
UNKNOWN,YPL275W
UNKNOWN,YHR039C_A
UNKNOWN,YER060W_A
UNKNOWN,YML081C_A
UNKNOWN,YDR322C_A
UNKNOWN,YOL077W_A
UNKNOWN,YCR073W_A
UNKNOWN,YHR001W_A
UNKNOWN,YIL168W
UNKNOWN,YAR075W
UNKNOWN,YAR073W
UNKNOWN,YEL017C_A
UNKNOWN,YCR024C_A
